group_window_id,video_id,context,window_start_sec,window_end_sec,active_tracks,mean_distance_5s_px,median_distance_5s_px,mean_distance_last_1s_px,mean_speed_px_s,mean_immobile_ratio,mean_y_norm,std_y_norm_between_tracks,mean_x_norm,std_x_norm_between_tracks
V4_BREEDING:GW000112000,V4_BREEDING,BREEDING_PARENTAL_CARE,112.0,117.0,1,67.46766424405098,67.46766424405098,9.602620022124292,13.525819177612886,0.6853146853146853,0.4019537947796009,0.0,0.6270397974385156,0.0
V4_BREEDING:GW000113000,V4_BREEDING,BREEDING_PARENTAL_CARE,113.0,118.0,1,52.359352617405186,52.359352617405186,7.478247319835622,10.57084886185693,0.7394366197183099,0.40084236107228244,0.0,0.627532137023819,0.0
V4_BREEDING:GW000114000,V4_BREEDING,BREEDING_PARENTAL_CARE,114.0,119.0,1,51.74288055159745,51.74288055159745,8.212449318642845,10.446389090881265,0.7394366197183099,0.40000897131877616,0.0,0.627716200668495,0.0
V5_NORMAL:GW000000000,V5_NORMAL,NORMAL,0.0,5.0,4,326.03261208466773,261.49683669465475,43.224644100594,65.39517120572813,0.27112676056338025,0.7845643500070194,0.03522195388797101,0.6592460540520562,0.2875402347111896
V5_NORMAL:GW000001000,V5_NORMAL,NORMAL,1.0,6.0,3,338.1242287408345,298.95452334819055,85.32198556526713,68.30148737066305,0.23877068557919623,0.7776278568172307,0.04321419968219662,0.588103319501653,0.2801226390158471
V5_NORMAL:GW000002000,V5_NORMAL,NORMAL,2.0,7.0,3,292.5792208596052,227.55922532047575,30.486953925468686,58.685136180130655,0.284037558685446,0.7926435711407902,0.041538163738728345,0.6042005926995845,0.2797614900834686
V5_NORMAL:GW000003000,V5_NORMAL,NORMAL,3.0,8.0,3,232.54142482122742,146.91820947065875,30.03903313160342,46.97363820904122,0.3238770685579196,0.831196067254868,0.0068660503470869515,0.4129164668525888,0.3310374365261009
V5_NORMAL:GW000004000,V5_NORMAL,NORMAL,4.0,9.0,3,212.23212839392167,139.3805666798077,41.06944030104247,42.56922730193737,0.3474178403755868,0.8331132836923548,0.006800106577797294,0.4187571372324492,0.3271354689425234
V5_NORMAL:GW000005000,V5_NORMAL,NORMAL,5.0,10.0,2,253.25766532753482,253.25766532753482,62.76840977063294,51.15834287980192,0.35815602836879434,0.8408767822202942,0.0019576143211043062,0.5520189111291524,0.31387737647328584
V5_NORMAL:GW000006000,V5_NORMAL,NORMAL,6.0,11.0,4,130.74331353596023,104.76239976109372,29.364343052017936,26.22431332258241,0.556338028169014,0.7916055986653397,0.08400508001652797,0.5974952340334445,0.295559972253922
V5_NORMAL:GW000007000,V5_NORMAL,NORMAL,7.0,12.0,4,151.77289581732958,125.90407291376029,38.33438861954588,30.658301434002976,0.5141843971631206,0.7937527002862921,0.08549221500282213,0.5892099563084857,0.2930489522631908
V5_NORMAL:GW000008000,V5_NORMAL,NORMAL,8.0,13.0,4,198.59247460714522,158.84745205132324,66.24976821352388,39.833404376525614,0.46654929577464793,0.7942661064765949,0.08551271437927767,0.5828351105113962,0.2881178644354494
V5_NORMAL:GW000009000,V5_NORMAL,NORMAL,9.0,14.0,4,217.41213239254478,178.75772733803967,42.20385398294689,43.91750354636734,0.42021276595744683,0.7933821044057747,0.08450447031528613,0.571827309820014,0.28160880262180976
V5_NORMAL:GW000010000,V5_NORMAL,NORMAL,10.0,15.0,4,228.18820152511444,181.96604914487745,44.44584715511997,45.769674421363916,0.39788732394366194,0.7902039470650377,0.0822108321474923,0.5612433699877944,0.27790516113302677
V5_NORMAL:GW000011000,V5_NORMAL,NORMAL,11.0,16.0,4,233.43105315387714,171.57334748911563,35.37273203803535,47.15334416668095,0.4219858156028368,0.7843988348620599,0.07875980480804001,0.5504742300636333,0.2741282162637415
V5_NORMAL:GW000012000,V5_NORMAL,NORMAL,12.0,17.0,4,228.4869378998216,193.1820828091126,33.785406612005985,45.82959455096209,0.4348591549295775,0.774657525827279,0.07315117903244998,0.5357246043277788,0.27184717042977546
V5_NORMAL:GW000013000,V5_NORMAL,NORMAL,13.0,18.0,4,227.43794396049276,256.7476128451159,30.04635245755409,45.942729140933395,0.375886524822695,0.7682833415521703,0.06864307240294719,0.5895776893523796,0.2705458429347956
V5_NORMAL:GW000014000,V5_NORMAL,NORMAL,14.0,19.0,4,211.91877344981802,240.11146115189365,29.05203301015453,42.50637499987224,0.3838028169014085,0.7632872229133731,0.06624680270115292,0.5755648199599106,0.27397922220515025
V5_NORMAL:GW000015000,V5_NORMAL,NORMAL,15.0,20.0,3,200.62749215203223,214.94166166139507,48.22271421391972,40.52698670089399,0.3687943262411347,0.7435317834218341,0.06816296586961608,0.5448844347831229,0.3124487574402846
V5_NORMAL:GW000016000,V5_NORMAL,NORMAL,16.0,21.0,2,420.23385261715663,420.23385261715663,211.51386489893804,84.28992597588686,0.22183098591549294,0.7774276055656113,0.037720421449843555,0.3753712290337869,0.21845197622384224
V5_NORMAL:GW000017000,V5_NORMAL,NORMAL,17.0,22.0,2,438.942981265178,438.942981265178,70.2945972715227,88.66699261088482,0.2624113475177305,0.7694784853100218,0.048350736764674995,0.4056022384531901,0.24617300706220346
V5_NORMAL:GW000018000,V5_NORMAL,NORMAL,18.0,23.0,2,468.3718388893717,468.3718388893717,71.10632967929934,93.94537680223839,0.3274647887323944,0.7763290025415398,0.0509028283310381,0.43633232204230515,0.27149350764034513
V5_NORMAL:GW000019000,V5_NORMAL,NORMAL,19.0,24.0,2,459.3447571988254,459.3447571988254,35.342702781411,92.78817507231426,0.38652482269503546,0.7861961220631577,0.04400592552664134,0.46498212792294125,0.2945304710785268
V5_NORMAL:GW000020000,V5_NORMAL,NORMAL,20.0,25.0,2,445.56750160416203,445.56750160416203,48.54989727793784,89.37131431362997,0.43309859154929575,0.7976792469169154,0.03429333032705845,0.48009516776024874,0.3061144224413625
V5_NORMAL:GW000021000,V5_NORMAL,NORMAL,21.0,26.0,2,254.11511554370514,254.11511554370514,24.57599495544063,51.33154882049653,0.46099290780141844,0.813539725514085,0.019295387760574212,0.47951094119901383,0.3050299178756459
V5_NORMAL:GW000022000,V5_NORMAL,NORMAL,22.0,27.0,2,211.85469165964412,211.85469165964412,28.419013112799448,42.4935215628713,0.45422535211267606,0.836352078675668,0.0026537208290366987,0.4700863355940038,0.29751612794149174
V5_NORMAL:GW000023000,V5_NORMAL,NORMAL,23.0,28.0,2,176.2199405882779,176.2199405882779,36.51987604495022,35.596632904335856,0.45390070921985815,0.8465590431096969,0.012293117706764556,0.4597362898814845,0.29113358584508087
V5_NORMAL:GW000024000,V5_NORMAL,NORMAL,24.0,29.0,2,190.97550122728603,190.97550122728603,46.50289985498611,38.57727331092668,0.4042553191489362,0.846858388045584,0.013008190768425465,0.4439347249206522,0.27967539785403595
V5_NORMAL:GW000025000,V5_NORMAL,NORMAL,25.0,30.0,2,164.46201258047932,164.46201258047932,22.61145632370183,33.22151777484501,0.4326241134751773,0.8433139743939252,0.010350877130535174,0.434977941834171,0.27254314450940614
V5_NORMAL:GW000026000,V5_NORMAL,NORMAL,26.0,31.0,3,174.87875533339616,106.70816416161259,56.7774312809184,35.32571192334295,0.4444444444444444,0.7230168574666007,0.16751753019171245,0.5723029627136781,0.3014767417302441
V5_NORMAL:GW000027000,V5_NORMAL,NORMAL,27.0,32.0,3,179.02517985363147,113.04578632868594,32.34343169344141,36.16329449782129,0.46808510638297873,0.7218144120558141,0.17019962078417714,0.5602075762522052,0.29999136767173096
V5_NORMAL:GW000028000,V5_NORMAL,NORMAL,28.0,33.0,4,215.9077894210683,176.39832320246677,52.217828053650294,43.61362451690506,0.41312056737588654,0.7390450857334853,0.1527562636013358,0.6068065975281134,0.2790654967923038
V5_NORMAL:GW000029000,V5_NORMAL,NORMAL,29.0,34.0,4,236.51047554228165,185.78101663204032,54.56423797978236,47.43894465385299,0.39964788732394363,0.7395577388209896,0.15564067316003868,0.5887897504376365,0.279717264598417
V5_NORMAL:GW000030000,V5_NORMAL,NORMAL,30.0,35.0,3,301.85960257732427,258.1506730249043,52.845579507218595,60.975990717752985,0.3120567375886525,0.70972590286034,0.17312537588685808,0.7123767851104198,0.17055533910605286
V5_NORMAL:GW000031000,V5_NORMAL,NORMAL,31.0,36.0,4,243.35924535674624,177.6067225337812,40.30383441802074,48.81266144770918,0.36795774647887325,0.7409178393426198,0.1628739899607148,0.5822657681741081,0.26361404372317265
V5_NORMAL:GW000032000,V5_NORMAL,NORMAL,32.0,37.0,4,257.8812391196565,186.93744632615272,48.904386021285816,52.092310162022315,0.3457446808510638,0.7387538726340996,0.16671864653044335,0.5782390772561792,0.2693690465875401
V5_NORMAL:GW000033000,V5_NORMAL,NORMAL,33.0,38.0,4,256.68720182313615,225.04889390611544,55.59431311519032,51.4859645549325,0.32570422535211263,0.732374059487056,0.1730408530506313,0.5775849454052797,0.2717067483218267
V5_NORMAL:GW000034000,V5_NORMAL,NORMAL,34.0,39.0,4,250.63050700150438,221.2862667850587,47.71698644588721,50.627653843129416,0.30851063829787234,0.7223799146676846,0.1802012522495594,0.5848735258088146,0.26739839394641396
V5_NORMAL:GW000035000,V5_NORMAL,NORMAL,35.0,40.0,4,251.62890587013055,245.51373181803646,54.50131214529513,50.471378536248565,0.3045774647887324,0.7100445556196022,0.1879046238370932,0.592173616806944,0.25989732390044634
V5_NORMAL:GW000036000,V5_NORMAL,NORMAL,36.0,41.0,3,242.5039680122488,188.21750308326438,58.272673188669295,48.98608351790052,0.3404255319148936,0.6567111804265185,0.2105322574382673,0.7199950645227388,0.15390910613711686
V5_NORMAL:GW000037000,V5_NORMAL,NORMAL,37.0,42.0,3,281.6059267718999,148.4191341058907,81.91836630078122,56.48412800193638,0.34976525821596244,0.6354620731238163,0.2131805185278049,0.7151345927954275,0.1575159368139075
V5_NORMAL:GW000038000,V5_NORMAL,NORMAL,38.0,43.0,3,315.5501180989016,152.2264798682816,68.76542768845418,63.74149077220617,0.33569739952718675,0.6185424305090509,0.21619516550782011,0.7147190647785653,0.1540777375620082
V5_NORMAL:GW000039000,V5_NORMAL,NORMAL,39.0,44.0,3,385.6096253817034,271.84839222212054,125.13633669978238,77.34504627980125,0.3192488262910798,0.6052844649335628,0.2256228964920502,0.7109824447087196,0.1469489802651604
V5_NORMAL:GW000040000,V5_NORMAL,NORMAL,40.0,45.0,3,416.9884025708587,382.86861803307534,68.88567280819113,84.23214218622748,0.28368794326241137,0.6061865893981079,0.23086456943195324,0.7094535588378639,0.13795211497678087
V5_NORMAL:GW000041000,V5_NORMAL,NORMAL,41.0,46.0,4,373.23117455992747,344.88124545458095,63.57578031397617,74.86219370387106,0.24471830985915494,0.6682188949593296,0.2220443687093273,0.5829124868749739,0.2518857568355638
V5_NORMAL:GW000042000,V5_NORMAL,NORMAL,42.0,47.0,4,249.68439574234765,252.73006303124384,21.71509210142231,50.43653826865808,0.36170212765957444,0.6812902138056889,0.22504430180833393,0.5495312877733943,0.2646945485384196
V5_NORMAL:GW000043000,V5_NORMAL,NORMAL,43.0,48.0,4,230.97883993142855,226.6003980342934,26.337320673617803,46.32941682009925,0.39612676056338025,0.6832172597830113,0.22072208308994684,0.5537911940392082,0.26357914055762194
V5_NORMAL:GW000044000,V5_NORMAL,NORMAL,44.0,49.0,3,234.50558399572128,244.5303101879001,41.978451030382566,47.370400646179206,0.3191489361702127,0.6418020820393808,0.22545536708293343,0.6153322174095771,0.2888660485073502
V5_NORMAL:GW000045000,V5_NORMAL,NORMAL,45.0,50.0,2,222.79898950186964,222.79898950186964,64.77812057274929,44.68871371418012,0.36267605633802813,0.563452151049545,0.2337213152216309,0.8312080759268541,0.04930717336547963
V5_NORMAL:GW000046000,V5_NORMAL,NORMAL,46.0,51.0,2,208.19719926931208,208.19719926931208,36.60806782786521,42.056076340509364,0.3936170212765957,0.5662481198288465,0.2420649470297943,0.845173441104486,0.04132443490162707
V5_NORMAL:GW000047000,V5_NORMAL,NORMAL,47.0,52.0,3,249.41111311775535,231.51819735647177,77.14095959612278,50.02653672790044,0.352112676056338,0.6564898793791835,0.2457500253723915,0.617531236283707,0.3302159409760061
V5_NORMAL:GW000048000,V5_NORMAL,NORMAL,48.0,53.0,2,356.05361461181366,356.05361461181366,145.46675828243147,71.92324416458128,0.2801418439716312,0.8341778202235979,0.0056410619350665825,0.4791554318347448,0.3230276853265897
V5_NORMAL:GW000049000,V5_NORMAL,NORMAL,49.0,54.0,3,325.03997049837176,272.07923684605,52.28949308078926,65.19606852680705,0.26291079812206575,0.8098017156077802,0.045355502314939226,0.570326142447256,0.28865295496029697
V5_NORMAL:GW000050000,V5_NORMAL,NORMAL,50.0,55.0,3,299.18287488482787,283.3425248062562,58.43364174370231,60.435288611416205,0.30023640661938533,0.8002843210954621,0.06555700490271599,0.5580469500570789,0.2801444110316371
V5_NORMAL:GW000051000,V5_NORMAL,NORMAL,51.0,56.0,3,387.7594542993299,284.48284705864455,123.4564867636277,77.77625599600846,0.25352112676056343,0.7743154703968703,0.081633361378685,0.541539221071141,0.2641199033150963
V5_NORMAL:GW000052000,V5_NORMAL,NORMAL,52.0,57.0,2,469.70903234443756,469.70903234443756,52.223149689998266,94.88177070312842,0.18439716312056736,0.7124678140514893,0.09999098318843208,0.6906732285526436,0.11762039258446494
V5_NORMAL:GW000053000,V5_NORMAL,NORMAL,53.0,58.0,3,319.0000961158346,326.8686361820329,69.89502743086858,64.43839034320224,0.2576832151300236,0.5560942626521808,0.2027050740518079,0.734872975931481,0.13159944466981616
V5_NORMAL:GW000054000,V5_NORMAL,NORMAL,54.0,59.0,2,297.20468594017683,297.20468594017683,29.83194625222808,60.03569214439263,0.3120567375886525,0.5532593896411395,0.2426795575260557,0.7072933812376478,0.14967665227366167
V5_NORMAL:GW000055000,V5_NORMAL,NORMAL,55.0,60.0,2,276.5933548400328,276.5933548400328,28.25817946329159,55.872179295663656,0.3546099290780142,0.5505267908035869,0.24029209543841548,0.7168896814467203,0.14732357330725232
V5_NORMAL:GW000056000,V5_NORMAL,NORMAL,56.0,61.0,2,239.87122747080844,239.87122747080844,63.1763595410747,48.45426686722474,0.3900709219858156,0.5617572998217014,0.2520257841253505,0.7196400408173951,0.14867119612828106
V5_NORMAL:GW000057000,V5_NORMAL,NORMAL,57.0,62.0,3,285.04099691887285,332.76740145945246,85.45353709168404,57.578612818361684,0.3333333333333333,0.6626475193690806,0.2532171954893511,0.5899747135213843,0.21812386142557494
V5_NORMAL:GW000058000,V5_NORMAL,NORMAL,58.0,63.0,1,358.105866246396,358.105866246396,93.07235738439266,71.82838024460276,0.176056338028169,0.864847906374987,0.0,0.5329056199613986,0.0
V5_NORMAL:GW000059000,V5_NORMAL,NORMAL,59.0,64.0,1,373.54246865268726,373.54246865268726,46.06977228215157,75.45601301657476,0.19858156028368795,0.8737930136667171,0.0,0.48441593202067096,0.0
V5_NORMAL:GW000060000,V5_NORMAL,NORMAL,60.0,65.0,1,367.3800232704365,367.3800232704365,41.22049228046143,73.68857785642442,0.20422535211267606,0.8792683479113457,0.0,0.43912148175539667,0.0
V5_NORMAL:GW000061000,V5_NORMAL,NORMAL,61.0,66.0,1,265.7896556031551,265.7896556031551,15.857714885695648,53.689819487458905,0.3120567375886525,0.8825697155625606,0.0,0.40583118301042365,0.0
V5_NORMAL:GW000062000,V5_NORMAL,NORMAL,62.0,67.0,1,305.7502810294641,305.7502810294641,102.25894777788501,61.326969244808936,0.2676056338028169,0.8812451298142369,0.0,0.39019689926734336,0.0
V5_NORMAL:GW000063000,V5_NORMAL,NORMAL,63.0,68.0,2,278.65469134241295,278.65469134241295,34.52363285589617,56.28857166603106,0.2978723404255319,0.7802976872439675,0.09813197162789361,0.6075314433641836,0.21105120878824046
V5_NORMAL:GW000064000,V5_NORMAL,NORMAL,64.0,69.0,2,199.63679287674745,199.63679287674745,17.189485035737977,40.04287229323872,0.3838028169014085,0.7777382263770469,0.10022122331988287,0.6286365732029602,0.20957475629719816
V5_NORMAL:GW000065000,V5_NORMAL,NORMAL,65.0,70.0,2,155.1520559951527,155.1520559951527,25.891488856818157,31.340895719152286,0.4078014184397163,0.744618146632199,0.06985221502366762,0.542474198740133,0.3075451652139006
V5_NORMAL:GW000066000,V5_NORMAL,NORMAL,66.0,71.0,1,155.1588975369545,155.1588975369545,43.05049547213467,31.121557452928357,0.39436619718309857,0.6741405762714662,0.0,0.8588689875769449,0.0
V5_NORMAL:GW000069000,V5_NORMAL,NORMAL,69.0,74.0,1,117.39173766196541,117.39173766196541,20.371030818387627,23.713267508802083,0.49645390070921985,0.8476672003526642,0.0,0.13452868070191054,0.0
V5_NORMAL:GW000070000,V5_NORMAL,NORMAL,70.0,75.0,2,273.27852565977383,273.27852565977383,31.675515919663656,54.81382938381873,0.3380281690140845,0.8249632540838423,0.025365103319252624,0.2828582837760865,0.146749223872915
V5_NORMAL:GW000071000,V5_NORMAL,NORMAL,71.0,76.0,3,316.0917368191792,360.6331181761507,85.68418516550969,63.85089838348725,0.3238770685579196,0.806986970334359,0.012913862491671507,0.4842703153130034,0.26892041056483434
V5_NORMAL:GW000072000,V5_NORMAL,NORMAL,72.0,77.0,3,342.84104699235644,148.26258137881297,125.67778531977821,68.7665838734989,0.3568075117370892,0.7885676276526343,0.05417749333671103,0.5265516590266239,0.305189859972961
V5_NORMAL:GW000073000,V5_NORMAL,NORMAL,73.0,78.0,1,658.7346161542375,658.7346161542375,50.11885527207367,133.06515842839158,0.15602836879432624,0.8570618521999304,0.0,0.5213977251254337,0.0
V5_NORMAL:GW000074000,V5_NORMAL,NORMAL,74.0,79.0,1,766.2076007468879,766.2076007468879,187.33469096553043,153.68486271845848,0.14084507042253522,0.8465509327975187,0.0,0.6177517920940906,0.0
V5_NORMAL:GW000075000,V5_NORMAL,NORMAL,75.0,80.0,1,768.7028845278139,768.7028845278139,43.52662171713253,155.27887650905745,0.20567375886524822,0.830408019079289,0.0,0.7115662270028826,0.0
V5_NORMAL:GW000076000,V5_NORMAL,NORMAL,76.0,81.0,2,555.7606605609667,555.7606605609667,83.42203626868243,111.47370600262141,0.17253521126760563,0.8310580751556895,0.017749671224669694,0.49352577600654185,0.2955301001251161
V5_NORMAL:GW000077000,V5_NORMAL,NORMAL,77.0,82.0,2,472.69291132860974,472.69291132860974,116.15167985369982,95.4845177275345,0.17375886524822695,0.8237976056309373,0.017118084374727782,0.5343074328252967,0.2973985934131582
V5_NORMAL:GW000078000,V5_NORMAL,NORMAL,78.0,83.0,1,437.2331377047998,437.2331377047998,30.305097391043013,87.69961910926236,0.21830985915492956,0.8033915984324921,0.0,0.8502223026502381,0.0
V5_NORMAL:GW000079000,V5_NORMAL,NORMAL,79.0,84.0,2,425.4774181202378,425.4774181202378,69.33769724456974,85.94693319808292,0.19148936170212766,0.637064167255527,0.17767337006582337,0.899312734687832,0.04680624973606068
V5_NORMAL:GW000080000,V5_NORMAL,NORMAL,80.0,85.0,2,373.7261422284008,373.7261422284008,55.162865857027526,75.49311529244194,0.18085106382978722,0.634011375064581,0.20056446986578996,0.8962152710263158,0.04905689526611651
V5_NORMAL:GW000081000,V5_NORMAL,NORMAL,81.0,86.0,2,300.092988934417,300.092988934417,37.87808649283078,60.61913270769796,0.2730496453900709,0.6350182314993631,0.21497747920488536,0.8942086905660764,0.053239291738456374
V5_NORMAL:GW000082000,V5_NORMAL,NORMAL,82.0,87.0,2,265.9148573489625,265.9148573489625,26.608424626809278,53.71511038569432,0.32269503546099293,0.6254419674615905,0.22747078896128525,0.8846988179314305,0.05771026359477516
V5_NORMAL:GW000083000,V5_NORMAL,NORMAL,83.0,88.0,2,211.75480371374,211.75480371374,17.684088461047637,42.774716575004405,0.4042553191489362,0.6078913037299364,0.24813584093943084,0.8724898026023111,0.0636943229487244
V5_NORMAL:GW000084000,V5_NORMAL,NORMAL,84.0,89.0,3,243.06437962758318,218.43583821637037,27.151807751255348,49.09928731583515,0.3498817966903074,0.635932422020066,0.22111134581501096,0.8770302311915187,0.06347574108494462
V5_NORMAL:GW000085000,V5_NORMAL,NORMAL,85.0,90.0,3,199.40596293329358,182.25047155429584,18.919977143307335,39.99657274186844,0.43896713615023475,0.6315163261499531,0.22457944729424584,0.8686288442367162,0.0679707725322316
V5_NORMAL:GW000086000,V5_NORMAL,NORMAL,86.0,91.0,3,136.63132283886674,140.2075080936569,17.171054810701353,27.59968608599354,0.4846335697399527,0.6214789537943212,0.22448346082522386,0.864015540326705,0.06979349345888355
V5_NORMAL:GW000087000,V5_NORMAL,NORMAL,87.0,92.0,3,141.39815005145985,174.4779187675442,36.55145629522216,28.361445720611346,0.5070422535211268,0.6147293182705017,0.22603956113327117,0.8598367509308393,0.07184681397427617
V5_NORMAL:GW000088000,V5_NORMAL,NORMAL,88.0,93.0,2,144.8999278908604,144.8999278908604,46.62966014075064,29.26995392108812,0.5425531914893618,0.5795497115509051,0.27246599597550336,0.84465559704203,0.08805924502896595
V5_NORMAL:GW000089000,V5_NORMAL,NORMAL,89.0,94.0,2,230.42345212465776,230.42345212465776,104.56926336770825,46.21801790059564,0.4823943661971831,0.5709129065622538,0.27183906237284344,0.8455412107747753,0.08750631092311617
V5_NORMAL:GW000090000,V5_NORMAL,NORMAL,90.0,95.0,2,240.59621013485685,240.59621013485685,23.880005582155313,48.600714208360756,0.45390070921985815,0.5603946505298076,0.27064566962036163,0.8409135382779886,0.09250290318274157
V5_NORMAL:GW000091000,V5_NORMAL,NORMAL,91.0,96.0,2,244.87509649452244,244.87509649452244,21.47150541473158,49.11670877611566,0.44014084507042256,0.5496766241558226,0.268015478485392,0.8348339114155803,0.09926974990151155
V5_NORMAL:GW000092000,V5_NORMAL,NORMAL,92.0,97.0,2,267.75901584420916,267.75901584420916,64.74154956167332,54.087632546091214,0.3900709219858156,0.5412025081439757,0.26535944991828125,0.823761004461369,0.10862634517777131
V5_NORMAL:GW000093000,V5_NORMAL,NORMAL,93.0,98.0,2,249.839631152869,249.839631152869,28.163494895894136,50.11248828376448,0.4225352112676056,0.5376811008075456,0.2667975358473949,0.8100126153105623,0.11973709993429116
V5_NORMAL:GW000094000,V5_NORMAL,NORMAL,94.0,99.0,3,220.3151886497219,223.4444107538813,33.29334172079502,44.503924285940435,0.3782505910165484,0.6129751570907557,0.24456656341960972,0.8050381343129654,0.10860522385054182
V5_NORMAL:GW000095000,V5_NORMAL,NORMAL,95.0,100.0,4,230.82080865613582,235.30859043626268,24.434813402353175,46.29771912508156,0.3485915492957747,0.6808208232715135,0.24124364540630833,0.624520230960179,0.2941285705447974
V5_NORMAL:GW000096000,V5_NORMAL,NORMAL,96.0,101.0,4,219.30386548214562,192.98479961630753,31.60097115640776,44.29963583014107,0.38120567375886527,0.6876497620707946,0.24665112347335805,0.6080700358349672,0.2859869487944125
V5_NORMAL:GW000097000,V5_NORMAL,NORMAL,97.0,102.0,4,212.3589059765367,145.6471827320682,64.5178104048735,42.59465617442617,0.43838028169014087,0.6914212571157442,0.25137540287905813,0.5919884403008264,0.2739202618259011
V5_NORMAL:GW000098000,V5_NORMAL,NORMAL,98.0,103.0,4,216.44871565940642,113.33504205199024,52.1642534596635,43.72289224602859,0.4680851063829787,0.6890505945738492,0.25323785210479527,0.5720606003428849,0.2648207184616318
V5_NORMAL:GW000099000,V5_NORMAL,NORMAL,99.0,104.0,4,223.75864439469106,109.31776331880415,42.46829214609427,44.88119996766571,0.47183098591549294,0.6869145237760388,0.2554325400178363,0.5559020427557138,0.263192266158559
V5_NORMAL:GW000100000,V5_NORMAL,NORMAL,100.0,105.0,4,226.05381499506905,118.01704896154553,26.797088019557,45.66313348047596,0.4804964539007093,0.6845052296566851,0.25663493222294237,0.5437451830212499,0.26481194898261495
V5_NORMAL:GW000101000,V5_NORMAL,NORMAL,101.0,106.0,4,264.98556796787284,181.07794561395957,70.77075433471171,53.15043937937683,0.4524647887323944,0.6823959669311007,0.2576103913200159,0.5355611091518736,0.26954030361405423
V5_NORMAL:GW000102000,V5_NORMAL,NORMAL,102.0,107.0,4,260.28820326101425,210.61118536456112,62.259648604291556,52.57851971735203,0.42730496453900707,0.6824974856326278,0.25876467495587807,0.5399492142380964,0.2746925459853191
V5_NORMAL:GW000103000,V5_NORMAL,NORMAL,103.0,108.0,4,229.75730481190564,213.03970906112465,20.423390185783603,46.0844029922971,0.4524647887323944,0.6835349052380293,0.2592921080917102,0.5561766454910898,0.27981540782616365
V5_NORMAL:GW000104000,V5_NORMAL,NORMAL,104.0,109.0,3,285.5626642376715,324.0893225476208,59.05613527477224,57.683990223343585,0.42553191489361697,0.6320805889153519,0.28077135157429917,0.7098100505244563,0.17198338912126293
V5_NORMAL:GW000105000,V5_NORMAL,NORMAL,105.0,110.0,3,287.882452608703,309.9507757882956,34.00993871426042,57.74306488880253,0.4225352112676057,0.6370194533858636,0.28379663892329143,0.7187456880138194,0.1815020708905195
V5_NORMAL:GW000106000,V5_NORMAL,NORMAL,106.0,111.0,3,234.67878875311507,175.86822010717685,37.92264563412513,47.405388208571765,0.458628841607565,0.639851965852,0.2854230961910473,0.7285400807297845,0.17969621159521323
V5_NORMAL:GW000107000,V5_NORMAL,NORMAL,107.0,112.0,3,202.19610132059998,151.64589867269973,47.348970252329885,40.556214847481094,0.4859154929577465,0.6411267026598915,0.28634777666327077,0.7264049370527824,0.1810370407062569
V5_NORMAL:GW000108000,V5_NORMAL,NORMAL,108.0,113.0,3,229.40763800739907,184.75101278646383,45.875021979730434,46.34060962873414,0.3995271867612293,0.6408188960735041,0.2868613996524237,0.7145812829615364,0.18882807862161957
V5_NORMAL:GW000109000,V5_NORMAL,NORMAL,109.0,114.0,4,256.5620648788766,278.91353570940703,58.286397797083765,51.82583543147109,0.3457446808510638,0.6866697479021941,0.26207337394830105,0.5539423191191917,0.3142858118345161
V5_NORMAL:GW000110000,V5_NORMAL,NORMAL,110.0,115.0,3,316.5645607094523,378.2623974752922,127.57647268415344,63.94640935911425,0.3238770685579196,0.6279875025316396,0.28437320602043703,0.7002841078899276,0.18664739463728242
V5_NORMAL:GW000111000,V5_NORMAL,NORMAL,111.0,116.0,3,349.0491001233251,332.6370364903745,67.95449372613969,70.5083240931781,0.2624113475177305,0.6235320270994272,0.2875013261200664,0.6873222041857634,0.18293405843237343
V5_NORMAL:GW000112000,V5_NORMAL,NORMAL,112.0,117.0,3,328.6177083234112,296.6592935184418,26.087979861507566,66.38115919232558,0.2576832151300236,0.6166794592692445,0.29014808369210393,0.680218803546798,0.17698951378095334
V5_NORMAL:GW000113000,V5_NORMAL,NORMAL,113.0,118.0,3,312.0197056407839,252.31572195336864,31.093812964313333,63.028343350564235,0.2765957446808511,0.6108642631759853,0.2940803540656904,0.6762253462708614,0.1686682546686264
V5_NORMAL:GW000114000,V5_NORMAL,NORMAL,114.0,119.0,3,325.89726380373475,286.5311825676489,63.85106397650227,65.3680232344028,0.28638497652582157,0.6116195776245811,0.2997947013399734,0.6708076322551096,0.16233531363347198
V8_PAIR_T1:GW000000000,V8_PAIR_T1,PAIR_T1,0.0,5.0,1,417.0206308073598,417.0206308073598,57.502914108271874,83.58174593163955,0.20689655172413793,0.7502346006214109,0.0,0.8421806382317828,0.0
V8_PAIR_T1:GW000001000,V8_PAIR_T1,PAIR_T1,1.0,6.0,1,323.4071263434351,323.4071263434351,13.110050465602216,65.38281762860852,0.3652173913043478,0.7476356983184813,0.0,0.8228700080822255,0.0
V8_PAIR_T1:GW000002000,V8_PAIR_T1,PAIR_T1,2.0,7.0,1,321.63820409868947,321.63820409868947,11.854093655385384,65.0251968122862,0.40869565217391307,0.7569586997744682,0.0,0.8034989930432419,0.0
V8_PAIR_T1:GW000003000,V8_PAIR_T1,PAIR_T1,3.0,8.0,1,335.20613809515373,335.20613809515373,115.98780963872456,67.76820920078184,0.3826086956521739,0.7594899476259604,0.0,0.7841616928577424,0.0
