window_start_sec,window_end_sec,window_mid_sec,n_points,coverage_ratio,observed_ratio,interpolated_ratio,distance_5s_px,distance_last_1s_px,net_displacement_px,path_efficiency,mean_speed_px_s,median_speed_px_s,max_speed_px_s,speed_std_px_s,mean_speed_norm_s,max_speed_norm_s,mean_abs_accel_px_s2,mean_abs_turn_rad,immobile_ratio,x_mean_norm,x_std_norm,x_range_norm,y_mean_norm,y_std_norm,y_range_norm,bbox_area_mean_norm,window_id,video_id,context,pred_track_id,trajectory_uid
101.0,106.0,103.5,142,1.0,1.0,0.0,164.24942534244394,41.490392984581604,108.3880043920761,0.6598988347514625,33.13179616210968,25.36154157301511,138.0471959321567,30.05297672177595,0.02070737260131855,0.08627949745759794,597.1353963608013,0.5138276192051949,0.36879432624113473,0.8099284852054758,0.004100393387114573,0.018617558479309126,0.6627703415955737,0.03365620861466984,0.1126710255940756,0.009637301790248442,V3_FEEDING:T165:S0:W000101000,V3_FEEDING,FEEDING,165,V3_FEEDING:T165:S0
102.0,107.0,104.5,142,1.0,1.0,0.0,215.609965758765,68.78823578994641,164.04614685165913,0.760846773823071,43.49205740686902,29.659886602816954,154.05229011875483,36.80953473369503,0.02718253587929313,0.09628268132422177,666.9540229336184,0.4716573089986554,0.28368794326241137,0.8052730212748891,0.010507710630585696,0.040227532386779785,0.6334811528523764,0.0417098867908788,0.16374785105387368,0.00988656576234214,V3_FEEDING:T165:S0:W000102000,V3_FEEDING,FEEDING,165,V3_FEEDING:T165:S0
103.0,108.0,105.5,142,1.0,1.0,0.0,196.97312535874283,27.109929111935752,147.24628899366354,0.747545071062294,39.73270180515545,27.21790117384021,154.05229011875483,36.34984559241478,0.024832938628222154,0.09628268132422177,574.3110468440093,0.4884005866424846,0.3120567375886525,0.7973402303709111,0.01682307542162079,0.05122463703155522,0.6028026383807402,0.04616882285078083,0.14316706657409672,0.009917823353388913,V3_FEEDING:T165:S0:W000103000,V3_FEEDING,FEEDING,165,V3_FEEDING:T165:S0
104.0,109.0,106.5,143,1.0,1.0,0.0,233.24735727252698,72.78003611063346,200.45146712950702,0.859394376311406,46.71847114277245,32.3452045413715,154.05229011875483,37.69734711653342,0.02919904446423278,0.09628268132422177,661.046794953052,0.48703614416603946,0.22535211267605634,0.7868853777438611,0.024499367218883808,0.08133676052093508,0.5720563124943447,0.0569339440783152,0.1853845437367757,0.009771431695340803,V3_FEEDING:T165:S0:W000104000,V3_FEEDING,FEEDING,165,V3_FEEDING:T165:S0
101.0,106.0,103.5,142,1.0,1.0,0.0,175.22631799470525,85.98100381275574,45.70722340036133,0.2608467947248794,35.34601498868934,22.28490280861756,162.22956994263532,37.20686154230462,0.022091259367930837,0.10139348121414708,546.835890825551,0.6368124425386382,0.3829787234042553,0.7307256500485917,0.010419935587760271,0.035102891921997115,0.7359366155006516,0.015632999689840384,0.06290270487467442,0.01124347572732626,V3_FEEDING:T166:S0:W000101000,V3_FEEDING,FEEDING,166,V3_FEEDING:T166:S0
108.0,113.0,110.5,142,1.0,1.0,0.0,590.1066871764326,279.6867306863928,416.24276065413443,0.7053686557015484,119.03417276903635,72.79867259194675,580.7389546360067,115.64440695743569,0.0743963579806477,0.3629618466475042,1212.6256792289505,0.3867976724060584,0.09929078014184398,0.7343898507910716,0.022193619140158525,0.11013002395629878,0.7084775391878657,0.11586033784786554,0.4505078792572022,0.014613461838478644,V3_FEEDING:T166:S1:W000108000,V3_FEEDING,FEEDING,166,V3_FEEDING:T166:S1
4.0,9.0,6.5,142,1.0,1.0,0.0,653.2926200867691,317.20229002147454,402.8997697616944,0.6167217528160382,131.77980913965592,87.16396389580376,626.5997532725352,137.24778227927652,0.08236238071228498,0.39162484579533446,1126.506010681848,0.40214220879435664,0.09219858156028368,0.3510137497539252,0.012605069888176437,0.05707113742828379,0.7555989097541488,0.10473362128198223,0.49724119504292813,0.012163757302593422,V3_FEEDING:T17:S0:W000004000,V3_FEEDING,FEEDING,17,V3_FEEDING:T17:S0
7.0,12.0,9.5,142,1.0,1.0,0.0,428.81171584845276,67.08762185292348,168.48767668688427,0.3929176150271739,86.49833831561136,60.021664724361834,442.23505374378027,86.84366503852596,0.054061461447257105,0.27639690858986266,1173.8483438457683,0.4962694312389709,0.19148936170212766,0.5665312580659356,0.04881717514245583,0.129679298400879,0.7282976707942049,0.067438382443441,0.1824774424235026,0.012842978373291793,V3_FEEDING:T27:S0:W000007000,V3_FEEDING,FEEDING,27,V3_FEEDING:T27:S0
8.0,13.0,10.5,142,1.0,1.0,0.0,418.7130961381785,45.999316800266776,168.872031763044,0.40331203709786745,84.46128150970848,55.114199844695136,442.23505374378027,88.76334137975714,0.05278830094356781,0.27639690858986266,1144.688321865091,0.4499425314041591,0.2127659574468085,0.5857543575931603,0.05015999244900514,0.129679298400879,0.7520449457034258,0.06829711706063422,0.1824774424235026,0.012713593456424291,V3_FEEDING:T27:S0:W000008000,V3_FEEDING,FEEDING,27,V3_FEEDING:T27:S0
9.0,14.0,11.5,143,1.0,1.0,0.0,407.17080953941615,12.807076916215498,157.3537747595565,0.38645642338052694,81.55461197110598,50.45626495168999,442.23505374378027,89.93042182378731,0.05097163248194124,0.27639690858986266,1072.3749177126615,0.4280315444070565,0.2605633802816901,0.6042176805176103,0.03730340315609363,0.12573757171630862,0.775668186018795,0.058727443233437066,0.1824774424235026,0.013301410357293745,V3_FEEDING:T27:S0:W000009000,V3_FEEDING,FEEDING,27,V3_FEEDING:T27:S0
10.0,15.0,12.5,142,1.0,1.0,0.0,320.9423933466029,39.83154009549534,93.14106066574327,0.29021114878131804,64.73933125774818,34.82452422672403,347.7662575250473,73.74542106948381,0.04046208203609261,0.21735391095315457,891.9102412042308,0.48589855205317767,0.3191489361702128,0.6188630886480843,0.013792029090607097,0.05400745868682866,0.8030300270223841,0.021082787652753034,0.14123748143513992,0.014107714138854517,V3_FEEDING:T27:S0:W000010000,V3_FEEDING,FEEDING,27,V3_FEEDING:T27:S0
11.0,16.0,13.5,143,1.0,1.0,0.0,228.9981854212011,59.26364802643684,88.0287790304813,0.38440819462638165,45.86737977420133,28.36156189187966,225.52340869753,47.16019667557879,0.028667112358875837,0.14095213043595625,688.7376334755821,0.4868346880435286,0.34507042253521125,0.6243416616133044,0.014507799234205372,0.042369174957275324,0.7981148926528184,0.022608208917373175,0.10085604985555008,0.014154593400754582,V3_FEEDING:T27:S0:W000011000,V3_FEEDING,FEEDING,27,V3_FEEDING:T27:S0
12.0,17.0,14.5,142,1.0,1.0,0.0,331.4434261877386,169.86576237602907,121.60032972130784,0.3668811028173179,66.8575613755022,29.03136592603763,413.3005258295999,91.61662701848178,0.04178597585968888,0.2583128286434999,686.7598792721709,0.45560420045392414,0.3404255319148936,0.6185529530887871,0.022711719525685025,0.10306937694549556,0.7874424650075849,0.021725546017713763,0.06871690750122073,0.014213041932295169,V3_FEEDING:T27:S0:W000012000,V3_FEEDING,FEEDING,27,V3_FEEDING:T27:S0
13.0,18.0,15.5,142,1.0,1.0,0.0,413.7600194744284,119.07837069633405,70.48138143167263,0.17034362459959373,83.46216491580536,51.83470167349984,413.3005258295999,98.62497438925352,0.052163853072378356,0.2583128286434999,854.4900589925031,0.4605926033804232,0.3120567375886525,0.6124002763922786,0.025379891057698882,0.10306937694549556,0.776480341405376,0.02621826549929244,0.08357919057210295,0.015448752448957185,V3_FEEDING:T27:S0:W000013000,V3_FEEDING,FEEDING,27,V3_FEEDING:T27:S0
14.0,19.0,16.5,142,1.0,1.0,0.0,467.00043650479023,66.50609103235382,115.46266933158505,0.24724317218149044,94.20162802782544,70.08587084073544,413.3005258295999,97.24633484395082,0.05887601751739092,0.2583128286434999,1014.4611204080038,0.4647099113884866,0.22695035460992907,0.620936609489817,0.030986984393290284,0.12566120624542232,0.760656445686806,0.03172062886001963,0.10112943649291994,0.016479845636796955,V3_FEEDING:T27:S0:W000014000,V3_FEEDING,FEEDING,27,V3_FEEDING:T27:S0
15.0,20.0,17.5,142,1.0,1.0,0.0,531.6927231025652,106.74249058651397,174.81220985889533,0.3287842813398323,107.25112058068854,84.80714426186319,413.3005258295999,95.71357031800262,0.06703195036293033,0.2583128286434999,1125.181766193801,0.4329808905690258,0.1702127659574468,0.6378351935198608,0.04200867958065434,0.1761501550674438,0.7377368501654253,0.03592702698706906,0.15743544896443684,0.01722619745037091,V3_FEEDING:T27:S0:W000015000,V3_FEEDING,FEEDING,27,V3_FEEDING:T27:S0
12.0,17.0,14.5,142,1.0,0.9788732394366197,0.02112676056338028,989.1144011099445,87.97748246549665,119.14094839875014,0.1204521421031328,199.52055631401626,149.1087551524352,797.6405628541125,148.5714664978432,0.12470034769626015,0.49852535178382035,1766.6770343254627,0.216930813985472,0.0070921985815602835,0.4437702523150914,0.04645326813550841,0.15461685657501223,0.4224373712785927,0.1117625093991093,0.399960470199585,0.015754313784397605,V3_FEEDING:T40:S1:W000012000,V3_FEEDING,FEEDING,40,V3_FEEDING:T40:S1
13.0,18.0,15.5,142,1.0,0.9788732394366197,0.02112676056338028,983.1481222124391,72.96049446185667,88.2764177180938,0.08978954007402253,198.31706025388496,144.0206422891001,797.6405628541125,150.26658160929958,0.1239481626586781,0.49852535178382035,1760.0387850166933,0.26767668295311137,0.03546099290780142,0.43651545627016414,0.04207120838231206,0.1530182600021362,0.44034496512211546,0.12859707265247514,0.4575456937154134,0.015576027014071478,V3_FEEDING:T40:S1:W000013000,V3_FEEDING,FEEDING,40,V3_FEEDING:T40:S1
14.0,19.0,16.5,142,1.0,0.9929577464788732,0.007042253521126761,461.8593684803712,109.60006748781056,130.6810321042297,0.28294550467645996,93.16459050099391,63.83645032333158,708.3762984577163,100.30818432724551,0.0582278690631212,0.4427351865360727,1783.7819963888314,0.578235806166668,0.16312056737588654,0.7063652958668454,0.026905156933983498,0.09879090785980227,0.2408572686110304,0.031772375601877186,0.1294328808784485,0.013882807600436989,V3_FEEDING:T49:S0:W000014000,V3_FEEDING,FEEDING,49,V3_FEEDING:T49:S0
21.0,26.0,23.5,142,1.0,1.0,0.0,272.9412664909143,24.69099711291739,66.73676433603904,0.24450961627768583,55.05671868715045,28.041216415462028,535.4379528534523,84.81886767829438,0.03441044917946903,0.3346487205334077,986.36208761374,0.6973462667956323,0.3262411347517731,0.8255010252267542,0.015262762112584951,0.05847232341766351,0.18438950486026454,0.02467608192888741,0.08116403818130488,0.012218840758250544,V3_FEEDING:T49:S1:W000021000,V3_FEEDING,FEEDING,49,V3_FEEDING:T49:S1
22.0,27.0,24.5,142,1.0,1.0,0.0,285.0890617825318,47.46560123737217,33.70357885098504,0.11822122757096305,57.50712773169795,25.236495684935306,535.4379528534523,87.1646238249567,0.03594195483231122,0.3346487205334077,1081.4301574181527,0.6903559371395294,0.36879432624113473,0.8325789837770059,0.01816328982257003,0.0640187740325927,0.17693559558178892,0.02256823982090014,0.07825539509455368,0.01221868080889912,V3_FEEDING:T49:S1:W000022000,V3_FEEDING,FEEDING,49,V3_FEEDING:T49:S1
23.0,28.0,25.5,142,1.0,1.0,0.0,295.1855091998189,27.400120982642044,25.128159649873446,0.08512667074339184,59.543746350567474,26.207823205994796,535.4379528534523,87.12906449997284,0.03721484146910466,0.3346487205334077,1148.8124097598263,0.6653117954985929,0.3475177304964539,0.83584167168174,0.016401302548779084,0.0640187740325927,0.17474007992677282,0.020073246642551047,0.07818162043889368,0.012184707882586021,V3_FEEDING:T49:S1:W000023000,V3_FEEDING,FEEDING,49,V3_FEEDING:T49:S1
24.0,29.0,26.5,142,1.0,1.0,0.0,259.78492086258075,16.461598000569943,39.99237152799913,0.15394416040472966,52.40286854011074,23.526732078772618,535.4379528534523,86.33876809530086,0.03275179283756921,0.3346487205334077,1018.0929080193779,0.6729206636849221,0.3900709219858156,0.8390968065866282,0.013615574411603852,0.0640187740325927,0.17464975681103448,0.019219816128664382,0.069377609093984,0.012558497987769963,V3_FEEDING:T49:S1:W000024000,V3_FEEDING,FEEDING,49,V3_FEEDING:T49:S1
25.0,30.0,27.5,142,1.0,1.0,0.0,145.4492056558733,23.996811777019047,44.89988969617233,0.30869807431196,29.339484285464103,20.095395643749658,268.73128690081666,34.53902333936013,0.018337177678415063,0.16795705431301042,653.6146778607302,0.7614429736268906,0.4397163120567376,0.8421664944836792,0.009308969600612635,0.0287852764129638,0.1846345522594004,0.017958369674524084,0.04808073043823241,0.012762004804850065,V3_FEEDING:T49:S1:W000025000,V3_FEEDING,FEEDING,49,V3_FEEDING:T49:S1
26.0,31.0,28.5,142,1.0,1.0,0.0,139.0813436218924,18.827159021775618,48.36887228907156,0.3477739790936127,28.054982336928113,18.883446851847562,268.73128690081666,33.299685096246094,0.01753436396058007,0.16795705431301042,626.7319517927072,0.7329854153775385,0.46808510638297873,0.8394891246943407,0.008117560102989066,0.0287852764129638,0.1940414106342154,0.013683768887868411,0.047295880317688,0.01311694173900075,V3_FEEDING:T49:S1:W000026000,V3_FEEDING,FEEDING,49,V3_FEEDING:T49:S1
27.0,32.0,29.5,143,1.0,1.0,0.0,147.63717995589926,59.474587603059696,39.46527389461024,0.26731256927556407,29.57111030977824,23.119732330436065,153.04008798130877,27.81459939148239,0.0184819439436114,0.09565005498831798,575.2211060588927,0.6928968650358733,0.4084507042253521,0.8398733525843054,0.0094465234141776,0.04092111587524405,0.19883658421900996,0.007043529043683006,0.0316831986109416,0.013752572210604103,V3_FEEDING:T49:S1:W000027000,V3_FEEDING,FEEDING,49,V3_FEEDING:T49:S1
28.0,33.0,30.5,142,1.0,1.0,0.0,164.7913753172695,44.603571715106284,32.64182778773868,0.19807970972324265,33.2411163381685,25.28906514599424,171.6004182160023,32.014014557896935,0.020775697711355318,0.10725026138500145,714.237089095184,0.7237518866111551,0.3829787234042553,0.8460389724919493,0.01278461590686977,0.041123485565185525,0.19539757407327207,0.011390534301647106,0.0365623752276103,0.013916222155280248,V3_FEEDING:T49:S1:W000028000,V3_FEEDING,FEEDING,49,V3_FEEDING:T49:S1
16.0,21.0,18.5,142,1.0,1.0,0.0,571.3521759829601,84.8880723969149,331.63173792715196,0.580433140657265,115.25108104322565,96.61933256698065,480.5740202147933,84.95717602209801,0.07203192565201604,0.3003587626342458,1121.771158178625,0.28325779640656995,0.0851063829787234,0.33376723406180525,0.061666341621367866,0.2310046970844269,0.8145464729815022,0.08317062951900707,0.288516370455424,0.01872989458430997,V3_FEEDING:T56:S0:W000016000,V3_FEEDING,FEEDING,56,V3_FEEDING:T56:S0
17.0,22.0,19.5,142,1.0,1.0,0.0,672.5941250515802,276.50645670399285,518.5150440105457,0.770918187801271,135.67323845779677,97.45258496564341,572.0809605798936,120.72421689303019,0.08479577403612298,0.3575506003624335,1177.2581082760626,0.29942937968501965,0.09219858156028368,0.39923719356597304,0.10556229391193568,0.40618571043014523,0.8362564176460946,0.045392503360951915,0.1535441398620606,0.01987352633020748,V3_FEEDING:T56:S0:W000017000,V3_FEEDING,FEEDING,56,V3_FEEDING:T56:S0
18.0,23.0,20.5,143,1.0,1.0,0.0,601.8838534780236,66.66843732349906,469.6258755592275,0.7802599668448736,120.55482115134893,80.91704478066005,572.0809605798936,120.86516265843312,0.07534676321959309,0.3575506003624335,1126.0493707879557,0.3399100379664381,0.1267605633802817,0.47442733624598354,0.13382956192542617,0.36322286128997805,0.8252184612211925,0.057457508900950825,0.1701578458150228,0.019775301208125016,V3_FEEDING:T56:S0:W000018000,V3_FEEDING,FEEDING,56,V3_FEEDING:T56:S0
19.0,24.0,21.5,142,1.0,1.0,0.0,614.7765867691979,98.52483009439145,439.9930813271873,0.7156958979837849,124.010495108936,87.77379317541924,572.0809605798936,116.322467775248,0.07750655944308497,0.3575506003624335,1159.745012046135,0.3092408894725513,0.0851063829787234,0.5440414432908447,0.12964087788739126,0.33497010469436644,0.7851186732171287,0.07236080971974825,0.21238406499226892,0.020021728428051992,V3_FEEDING:T56:S0:W000019000,V3_FEEDING,FEEDING,56,V3_FEEDING:T56:S0
20.0,25.0,22.5,143,1.0,1.0,0.0,633.9140095065725,89.59996979295973,330.3914307100129,0.5211928207221415,126.97032758030241,90.36269783898013,572.0809605798936,117.62509412631623,0.079356454737689,0.3575506003624335,1269.524233406733,0.3631026361907936,0.1056338028169014,0.5945155491362085,0.09777641500711834,0.277724277973175,0.7441865194093931,0.07136263393772226,0.2190969785054525,0.0197564746337835,V3_FEEDING:T56:S0:W000020000,V3_FEEDING,FEEDING,56,V3_FEEDING:T56:S0
21.0,26.0,23.5,142,1.0,1.0,0.0,700.6940699530148,147.7035792223177,244.68931946279338,0.3492099190723864,141.34145705095082,103.50555260172864,572.0809605798936,121.85577299636313,0.08833841065684425,0.3575506003624335,1323.9270693673868,0.36345611983206044,0.0851063829787234,0.6378343838201442,0.04566748526190463,0.21694710254669192,0.7261469729069813,0.05222233910406025,0.1835637092590332,0.019251606505559064,V3_FEEDING:T56:S0:W000021000,V3_FEEDING,FEEDING,56,V3_FEEDING:T56:S0
22.0,27.0,24.5,142,1.0,1.0,0.0,466.31934128817807,44.67939136705588,39.15885283519896,0.08397432696448977,94.06423998012473,69.27948400395839,292.2673889755186,76.04035874778438,0.05879014998757796,0.18266711810969913,1062.4606620088166,0.41602128538022465,0.11347517730496454,0.6510095344462865,0.02092523295670422,0.06936287879943848,0.7285935410871192,0.05327631580242689,0.159736696879069,0.019070543814353896,V3_FEEDING:T56:S0:W000022000,V3_FEEDING,FEEDING,56,V3_FEEDING:T56:S0
23.0,28.0,25.5,142,1.0,1.0,0.0,497.09364152485716,100.68946736024313,139.3587250173278,0.28034702795601774,100.2719197960353,79.71952809496861,292.2673889755186,75.51762890955983,0.06266994987252207,0.18266711810969913,1066.723835066989,0.3868402054471431,0.09929078014184398,0.6499667756994006,0.02044878729857655,0.06936287879943848,0.742629969064059,0.06471610286961482,0.21705141067504885,0.018905330307703232,V3_FEEDING:T56:S0:W000023000,V3_FEEDING,FEEDING,56,V3_FEEDING:T56:S0
24.0,29.0,26.5,142,1.0,1.0,0.0,462.5070386088761,64.7577278451114,136.23895230613223,0.29456622479932487,93.29523616159963,69.29238060958208,292.2673889755186,75.76428313626099,0.05830952260099978,0.18266711810969913,1089.3756962390992,0.3987420192175645,0.09929078014184398,0.6464963708125369,0.016738060092145922,0.06015965938568113,0.774309724037636,0.06593300538782328,0.21950823465983071,0.019563628959071343,V3_FEEDING:T56:S0:W000024000,V3_FEEDING,FEEDING,56,V3_FEEDING:T56:S0
25.0,30.0,27.5,142,1.0,1.0,0.0,483.56329463465113,120.53421296550887,172.49877663500396,0.3567242976234017,97.54262747592928,75.99666217457008,307.5243135708035,76.6231643839683,0.0609641421724558,0.1922026959817522,1136.492698664104,0.36091074601514667,0.09219858156028368,0.6437093189064886,0.023568297865134768,0.10452525615692132,0.8062042592276989,0.0364251946396142,0.19286241531372061,0.02016462640969386,V3_FEEDING:T56:S0:W000025000,V3_FEEDING,FEEDING,56,V3_FEEDING:T56:S0
26.0,31.0,28.5,142,1.0,1.0,0.0,451.2137117681363,115.31218727377153,91.29788690968923,0.20233845853648208,91.01718738243717,75.99666217457008,307.5243135708035,64.87464897312803,0.056885742114023224,0.1922026959817522,1221.8047842893639,0.3547085691138386,0.0851063829787234,0.6335554465441638,0.03303704254718584,0.10452525615692132,0.8196842327923841,0.028411785476774018,0.09352569580078118,0.01943095689153651,V3_FEEDING:T56:S0:W000026000,V3_FEEDING,FEEDING,56,V3_FEEDING:T56:S0
27.0,32.0,29.5,143,1.0,1.0,0.0,717.8385414754035,307.03432361338577,329.90034350511144,0.45957457623695364,143.7800606928429,111.75450735031987,599.5335504117535,108.70978911530075,0.0898625379330268,0.37470846900734595,1401.6487026877196,0.26816932950924555,0.04929577464788732,0.619637289414039,0.038244279851885256,0.12101783752441397,0.7871279455287196,0.09276631606364967,0.4091437975565592,0.01834554556735486,V3_FEEDING:T56:S0:W000027000,V3_FEEDING,FEEDING,56,V3_FEEDING:T56:S0
33.0,38.0,35.5,142,1.0,1.0,0.0,590.3565905856051,163.510907731562,32.68932227436465,0.05537216454539523,119.08458237500973,91.75110464874969,706.4296464582688,111.54103040360407,0.07442786398438109,0.44151852903641803,1968.5805345075466,0.52805090760525,0.14184397163120568,0.5266258026512577,0.024332881033223397,0.09243690967559814,0.2435042419344047,0.026282433347715153,0.10180683930714929,0.017341739507099285,V3_FEEDING:T56:S1:W000033000,V3_FEEDING,FEEDING,56,V3_FEEDING:T56:S1
34.0,39.0,36.5,142,1.0,1.0,0.0,607.5330824995265,119.55876615142856,69.47149864314338,0.11435014922532638,122.54936179622031,104.19190932980455,706.4296464582688,106.1553923557109,0.0765933511226377,0.44151852903641803,1963.3748829631452,0.5076656752662876,0.14184397163120568,0.5208699542032161,0.02786207401657039,0.09243690967559814,0.24511252272296957,0.02960387004443387,0.12832319736480718,0.01727920148803722,V3_FEEDING:T56:S1:W000034000,V3_FEEDING,FEEDING,56,V3_FEEDING:T56:S1
35.0,40.0,37.5,142,1.0,1.0,0.0,622.6911804490696,123.55628105288588,224.77213359418917,0.36096887293648355,125.60699813450597,105.12206651327202,706.4296464582688,98.62672796380569,0.07850437383406624,0.44151852903641803,1793.390401205347,0.4123744798114551,0.10638297872340426,0.5189828212832062,0.027854010929043684,0.09243690967559814,0.2726735690949668,0.058074494269862866,0.2439913272857666,0.0163939749942826,V3_FEEDING:T56:S1:W000035000,V3_FEEDING,FEEDING,56,V3_FEEDING:T56:S1
36.0,41.0,38.5,143,1.0,1.0,0.0,540.4360832827517,46.20835936688449,184.1550883084913,0.3407527624541362,108.24708951303745,91.04974877494872,706.4296464582688,96.3658288088764,0.0676544309456484,0.44151852903641803,1587.5020922048764,0.4595650415700625,0.14788732394366197,0.5194881125763579,0.027125079415976968,0.09243690967559814,0.3161882158203836,0.08466177615571592,0.2740337053934734,0.01723533960081119,V3_FEEDING:T56:S1:W000036000,V3_FEEDING,FEEDING,56,V3_FEEDING:T56:S1
17.0,22.0,19.5,142,1.0,0.9929577464788732,0.007042253521126761,532.6128059345506,58.141572891699994,196.66188332789028,0.3692398701957925,107.43671634017424,67.34014850231236,692.4972280259764,104.52786945215317,0.0671479477126089,0.4328107675162352,1377.5804340984057,0.444257854253832,0.0851063829787234,0.6747024002209516,0.05014746111240935,0.20002434253692625,0.2729656996301642,0.04044339701807271,0.1328266660372416,0.013827779676674886,V3_FEEDING:T57:S0:W000017000,V3_FEEDING,FEEDING,57,V3_FEEDING:T57:S0
22.0,27.0,24.5,142,1.0,1.0,0.0,406.44327050299563,93.2062152441761,33.30951919997419,0.08195367377777432,81.98625694848414,70.89322938903487,251.57079022134116,63.034608115935775,0.051241410592802586,0.15723174388833822,982.8446798623353,0.40985736911443954,0.1347517730496454,0.6792589184264063,0.01894247815403072,0.07176163196563723,0.2957311386793432,0.039310719448892535,0.1267042795817057,0.012029524439411823,V3_FEEDING:T68:S0:W000022000,V3_FEEDING,FEEDING,68,V3_FEEDING:T68:S0
24.0,29.0,26.5,142,1.0,1.0,0.0,547.2690974870884,34.25482273726522,60.141561328270235,0.10989394724537528,110.3931301187844,72.36792938329724,444.00187573204573,112.80227060971771,0.06899570632424026,0.2775011723325286,1008.7687281781348,0.4372034293569195,0.1773049645390071,0.7661792865941222,0.022278738226052704,0.07079203128814693,0.6983974628045526,0.07525934213906546,0.2684637387593587,0.014219584061842849,V3_FEEDING:T71:S0:W000024000,V3_FEEDING,FEEDING,71,V3_FEEDING:T71:S0
25.0,30.0,27.5,142,1.0,1.0,0.0,588.8804816413348,105.9006178439606,56.38872749633991,0.09575580997212299,118.78682705225839,75.51404260572556,444.00187573204573,120.24434536578688,0.07424176690766149,0.2775011723325286,1078.6883531235032,0.4938657599877065,0.1773049645390071,0.7624055540057975,0.027050674307753857,0.08535399436950686,0.7141840912366697,0.059783188765338176,0.23665628433227537,0.014364353732108813,V3_FEEDING:T71:S0:W000025000,V3_FEEDING,FEEDING,71,V3_FEEDING:T71:S0
26.0,31.0,28.5,142,1.0,1.0,0.0,384.5487724940297,41.725978578677115,170.33126460079072,0.44293800106574305,77.5697785127614,53.78189199053982,377.82040156918634,80.6814480283075,0.04848111157047588,0.23613775098074147,874.6524964021391,0.5627456178779976,0.2198581560283688,0.7587116253208107,0.03164092105837998,0.09262349605560305,0.7059508442319056,0.04553308034156404,0.19490912755330403,0.01416364328658515,V3_FEEDING:T71:S0:W000026000,V3_FEEDING,FEEDING,71,V3_FEEDING:T71:S0
27.0,32.0,29.5,143,1.0,1.0,0.0,283.82354866216014,52.44273942336783,141.16597763802463,0.4973723227104627,56.84867096830557,38.443585469909564,377.82040156918634,66.22759737373144,0.035530419355190974,0.23613775098074147,769.6797808681232,0.6061567105111819,0.23943661971830985,0.7418529947320899,0.0370550851351984,0.11124541759490969,0.6864617232120398,0.013921967338301157,0.056144332885742165,0.014056189707657644,V3_FEEDING:T71:S0:W000027000,V3_FEEDING,FEEDING,71,V3_FEEDING:T71:S0
28.0,33.0,30.5,142,1.0,1.0,0.0,279.4824230044793,41.12642169102267,116.79921673722446,0.4179125666709727,56.376176967263525,41.855549818248235,377.82040156918634,65.10993743976404,0.0352351106045397,0.23613775098074147,729.3095003989049,0.5796115691278544,0.23404255319148937,0.7205227526140884,0.03306864309709874,0.09745171070098879,0.6840210860883686,0.011791796003230711,0.042782052357991485,0.014582728157787479,V3_FEEDING:T71:S0:W000028000,V3_FEEDING,FEEDING,71,V3_FEEDING:T71:S0
29.0,34.0,31.5,143,1.0,1.0,0.0,310.8102071119807,65.67064553815892,95.3657138159984,0.30682941433013955,62.25398590422014,45.433667131144716,377.82040156918634,66.09488090297768,0.038908741190137576,0.23613775098074147,835.882088366347,0.49729804503180614,0.176056338028169,0.7043283645923322,0.02311707697142868,0.09143176078796389,0.6833871945912465,0.012182307514414084,0.050594679514566976,0.015322798592095156,V3_FEEDING:T71:S0:W000029000,V3_FEEDING,FEEDING,71,V3_FEEDING:T71:S0
30.0,35.0,32.5,142,1.0,1.0,0.0,278.6126578436829,74.76907301270387,97.95568357411122,0.3515837519093256,56.20073110523803,42.69992844683878,296.52732181341815,50.775393389864064,0.03512545694077377,0.18532957613338635,732.663900270249,0.47799975260570754,0.18439716312056736,0.6949278826444921,0.011535385553044274,0.04025723934173586,0.676274355252584,0.022004291574911496,0.11601069768269856,0.015456148686460228,V3_FEEDING:T71:S0:W000030000,V3_FEEDING,FEEDING,71,V3_FEEDING:T71:S0
25.0,30.0,27.5,142,1.0,1.0,0.0,303.69155137208134,16.957847499768043,18.68735743847876,0.061534004993056605,61.25955421297048,48.69466322704302,255.23043871540787,53.30763823428793,0.03828722138310654,0.15951902419712993,735.161111730698,0.46070999347983804,0.24822695035460993,0.17981575658203847,0.024694796773125166,0.07985948920249938,0.8357799131545662,0.00822079696019129,0.03646917343139644,0.011912743993281254,V3_FEEDING:T77:S0:W000025000,V3_FEEDING,FEEDING,77,V3_FEEDING:T77:S0
26.0,31.0,28.5,142,1.0,1.0,0.0,247.77240196232512,13.698885859962559,48.78405772359497,0.19689060338129505,49.97974695678114,33.68476704844126,255.23043871540787,52.7196443460982,0.031237341847988206,0.15951902419712993,688.6697683351528,0.5432564300077516,0.3546099290780142,0.181079580603351,0.024486879044465327,0.07985948920249938,0.8358712838848992,0.007456393895260881,0.03142677942911787,0.011953881130152092,V3_FEEDING:T77:S0:W000026000,V3_FEEDING,FEEDING,77,V3_FEEDING:T77:S0
